STATION,NAME,DATE,TAVG,TMAX,TMIN
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/25/2004,51,56,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/26/2004,28,31,24
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/27/2004,33,39,23
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/28/2004,43,49,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/29/2004,39,51,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/30/2004,34,42,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/1/2004,42,49,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/2/2004,34,42,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/3/2004,24,27,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/4/2004,27,35,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/5/2004,30,45,14
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/6/2004,16,20,10
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/7/2004,21,34,16
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/8/2004,33,38,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/9/2004,27,33,23
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/10/2004,32,34,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/11/2004,40,45,35
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/12/2004,32,37,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/13/2004,32,37,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/14/2004,22,31,11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/15/2004,14,22,9
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/16/2004,26,37,10
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/17/2004,29,37,13
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/18/2004,22,33,9
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/19/2004,32,34,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/20/2004,21,31,5
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/21/2004,12,24,-1
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/22/2004,35,43,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/23/2004,48,51,43
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/24/2004,33,52,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/25/2004,20,28,15
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/26/2004,17,21,14
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/27/2004,9,15,2
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/28/2004,13,29,1
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/29/2004,28,35,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/30/2004,22,30,16
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/31/2004,37,44,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/1/2005,37,47,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/2/2005,20,33,11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/3/2005,36,38,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/4/2005,31,33,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/5/2005,20,29,10
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/6/2005,17,31,8
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/7/2005,23,29,18
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/8/2005,26,31,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/9/2005,22,26,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/10/2005,30,34,23
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/11/2005,19,27,14
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/12/2005,19,27,12
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/13/2005,38,49,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/14/2005,40,52,24
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/15/2005,18,22,14
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/16/2005,20,22,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/17/2005,11,16,4
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/18/2005,-1,6,-8
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/19/2005,8,26,-11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/20/2005,17,30,-1
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/21/2005,-4,3,-11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/22/2005,-2,5,-13
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/23/2005,1,2,-1
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/24/2005,9,19,-4
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/25/2005,11,17,2
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/26/2005,5,9,1
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/27/2005,-1,7,-9
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/28/2005,3,13,-7
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/29/2005,16,28,3
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/30/2005,24,31,15
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/31/2005,15,23,5
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/1/2005,25,35,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/2/2005,27,35,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/3/2005,29,32,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/4/2005,31,35,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/5/2005,35,47,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/6/2005,34,42,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/7/2005,37,49,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/8/2005,38,44,35
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/9/2005,39,47,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/10/2005,30,36,24
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/11/2005,22,23,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/12/2005,23,27,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/13/2005,20,26,12
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/14/2005,21,31,9
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/15/2005,37,40,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/16/2005,39,46,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/17/2005,28,35,18
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/18/2005,22,31,14
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/19/2005,13,21,6
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/20/2005,11,17,1
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/21/2005,12,20,2
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/22/2005,20,24,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/23/2005,22,30,10
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/24/2005,14,22,6
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/25/2005,15,22,11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/26/2005,18,29,8
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/27/2005,20,29,13
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/28/2005,23,32,12
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/1/2005,24,26,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/2/2005,22,27,16
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/3/2005,17,24,10
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/4/2005,18,27,9
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/5/2005,24,35,12
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/6/2005,30,39,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/7/2005,27,37,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/8/2005,38,44,24
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/9/2005,12,20,8
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/10/2005,16,25,6
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/11/2005,23,28,12
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/12/2005,26,30,16
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/13/2005,25,37,11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/14/2005,28,40,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/15/2005,34,42,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/16/2005,33,44,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/17/2005,32,43,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/18/2005,32,42,24
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/19/2005,36,46,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/20/2005,37,47,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/21/2005,35,46,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/22/2005,37,49,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/23/2005,37,43,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/24/2005,31,36,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/25/2005,36,48,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/26/2005,29,38,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/27/2005,33,42,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/28/2005,38,47,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/29/2005,42,47,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/30/2005,40,52,33
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/31/2005,40,52,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/1/2005,34,36,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/2/2005,36,39,33
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/3/2005,42,45,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/4/2005,38,40,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/5/2005,43,54,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/6/2005,45,55,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/7/2005,40,45,35
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/8/2005,43,56,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/9/2005,43,54,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/10/2005,47,61,33
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/11/2005,35,44,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/12/2005,31,34,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/13/2005,36,46,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/14/2005,40,49,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/15/2005,40,51,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/16/2005,44,55,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/17/2005,49,62,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/18/2005,51,62,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/19/2005,55,63,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/20/2005,51,67,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/21/2005,40,51,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/22/2005,42,52,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/23/2005,40,44,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/24/2005,49,56,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/25/2005,44,50,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/26/2005,47,58,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/27/2005,45,54,39
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/28/2005,40,42,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/29/2005,44,52,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/30/2005,46,52,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/1/2005,48,54,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/2/2005,46,56,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/3/2005,46,56,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/4/2005,47,54,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/5/2005,48,60,39
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/6/2005,49,56,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/7/2005,39,44,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/8/2005,41,43,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/9/2005,47,57,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/10/2005,52,63,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/11/2005,49,61,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/12/2005,44,51,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/13/2005,44,54,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/14/2005,47,57,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/15/2005,44,49,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/16/2005,43,45,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/17/2005,45,49,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/18/2005,48,57,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/19/2005,47,53,43
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/20/2005,52,62,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/21/2005,46,51,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/22/2005,43,45,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/23/2005,45,48,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/24/2005,43,48,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/25/2005,44,49,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/26/2005,47,49,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/27/2005,49,53,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/28/2005,55,62,49
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/29/2005,54,59,49
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/30/2005,48,52,43
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/31/2005,49,55,43
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/1/2005,57,67,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/2/2005,56,69,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/3/2005,59,70,49
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/4/2005,68,81,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/5/2005,58,73,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/6/2005,49,52,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/7/2005,63,74,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/8/2005,67,75,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/9/2005,65,75,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/10/2005,67,76,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/11/2005,67,82,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/12/2005,67,81,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/13/2005,77,88,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/14/2005,50,58,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/15/2005,45,47,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/16/2005,49,51,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/17/2005,50,53,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/18/2005,53,59,49
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/19/2005,55,67,48
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/20/2005,62,73,51
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/21/2005,65,77,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/22/2005,61,72,49
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/23/2005,60,72,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/24/2005,67,76,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/25/2005,78,89,66
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/26/2005,76,86,66
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/27/2005,61,67,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/28/2005,67,76,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/29/2005,72,87,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/30/2005,61,66,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/1/2005,60,66,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/2/2005,68,78,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/3/2005,67,76,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/4/2005,65,75,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/5/2005,65,73,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/6/2005,60,65,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/7/2005,58,65,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/8/2005,59,65,55
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/9/2005,55,57,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/10/2005,64,75,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/11/2005,70,83,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/12/2005,64,73,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/13/2005,61,71,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/14/2005,63,70,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/15/2005,69,79,62
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/16/2005,73,85,63
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/17/2005,71,79,64
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/18/2005,69,73,65
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/19/2005,72,82,67
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/20/2005,78,88,67
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/21/2005,72,83,63
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/22/2005,75,84,65
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/23/2005,70,80,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/24/2005,67,77,55
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/25/2005,66,72,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/26/2005,76,87,67
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/27/2005,73,84,64
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/28/2005,65,76,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/29/2005,69,79,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/30/2005,67,76,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/31/2005,65,73,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/1/2005,63,71,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/2/2005,69,81,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/3/2005,70,80,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/4/2005,67,78,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/5/2005,68,76,63
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/6/2005,71,78,64
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/7/2005,70,80,62
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/8/2005,75,88,64
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/9/2005,74,85,66
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/10/2005,73,82,66
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/11/2005,73,84,65
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/12/2005,70,80,63
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/13/2005,72,83,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/14/2005,70,78,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/15/2005,64,73,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/16/2005,65,75,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/17/2005,67,79,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/18/2005,61,70,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/19/2005,63,73,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/20/2005,63,66,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/21/2005,66,70,63
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/22/2005,72,81,64
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/23/2005,65,74,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/24/2005,62,71,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/25/2005,64,72,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/26/2005,70,83,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/27/2005,69,82,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/28/2005,67,76,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/29/2005,68,74,65
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/30/2005,66,67,64
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/31/2005,67,69,65
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/1/2005,70,79,63
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/2/2005,69,78,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/3/2005,67,76,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/4/2005,64,72,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/5/2005,62,71,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/6/2005,65,75,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/7/2005,66,79,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/8/2005,69,80,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/9/2005,62,74,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/10/2005,58,69,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/11/2005,59,68,48
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/12/2005,71,84,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/13/2005,61,67,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/14/2005,63,66,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/15/2005,66,67,64
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/16/2005,63,67,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/17/2005,58,60,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/18/2005,59,63,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/19/2005,63,71,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/20/2005,63,65,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/21/2005,62,72,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/22/2005,66,73,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/23/2005,63,75,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/24/2005,54,63,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/25/2005,57,63,51
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/26/2005,62,65,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/27/2005,58,64,49
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/28/2005,57,69,48
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/29/2005,55,62,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/30/2005,49,58,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/1/2005,55,63,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/2/2005,63,72,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/3/2005,62,71,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/4/2005,58,69,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/5/2005,60,67,54
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/6/2005,63,68,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/7/2005,64,67,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/8/2005,56,67,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/9/2005,50,54,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/10/2005,54,56,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/11/2005,51,54,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/12/2005,47,53,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/13/2005,49,54,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/14/2005,53,56,49
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/15/2005,54,56,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/16/2005,47,50,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/17/2005,49,55,43
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/18/2005,47,53,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/19/2005,50,59,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/20/2005,44,53,35
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/21/2005,41,52,35
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/22/2005,43,52,33
